amfi_code	date	nav
119092	24-05-2022	36.0271
119092	25-05-2022	35.6839
119092	26-05-2022	35.6681
119092	27-05-2022	35.5501
119092	30-05-2022	35.2122
119092	31-05-2022	35.4894
119092	01-06-2022	36.067
119092	02-06-2022	36.3933
119092	03-06-2022	36.1815
119092	06-06-2022	36.1841
119092	07-06-2022	36.698
119092	08-06-2022	36.3388
119092	09-06-2022	36.6094
119092	10-06-2022	36.1635
119092	13-06-2022	36.7235
119092	14-06-2022	36.6033
119092	15-06-2022	37.3492
119092	16-06-2022	37.9424
119092	17-06-2022	37.9263
119092	20-06-2022	37.7059
119092	21-06-2022	37.7902
119092	22-06-2022	37.7497
119092	23-06-2022	37.6357
119092	24-06-2022	37.1084
119092	27-06-2022	36.9595
119092	28-06-2022	36.6182
119092	29-06-2022	36.8158
119092	30-06-2022	37.1581
119092	01-07-2022	37.4209
119092	04-07-2022	37.5535
119092	05-07-2022	37.2913
119092	06-07-2022	37.3782
119092	07-07-2022	37.6598
119092	08-07-2022	37.485
119092	11-07-2022	37.5437
119092	12-07-2022	37.5149
119092	13-07-2022	38.0886
119092	14-07-2022	38.3955
119092	15-07-2022	38.6223
119092	18-07-2022	38.0616
119092	19-07-2022	38.1393
119092	20-07-2022	38.1068
119092	21-07-2022	38.0715
119092	22-07-2022	37.5696
119092	25-07-2022	37.2301
119092	26-07-2022	37.2269
119092	27-07-2022	37.614
119092	28-07-2022	37.4379
119092	29-07-2022	37.3254
119092	01-08-2022	37.9359
119092	02-08-2022	37.8562
119092	03-08-2022	37.8327
119092	04-08-2022	37.8138
119092	05-08-2022	37.387
119092	08-08-2022	37.5954
119092	09-08-2022	37.3989
119092	10-08-2022	37.4083
119092	11-08-2022	37.5745
119092	12-08-2022	38.2435
119092	15-08-2022	37.8211
119092	16-08-2022	38.1304
119092	17-08-2022	38.4435
119092	18-08-2022	38.2475
119092	19-08-2022	38.4701
119092	22-08-2022	39.0518
119092	23-08-2022	38.8093
119092	24-08-2022	38.9121
119092	25-08-2022	39.0714
119092	26-08-2022	39.2761
119092	29-08-2022	39.5639
119092	30-08-2022	39.6424
119092	31-08-2022	39.8429
119092	01-09-2022	39.5443
119092	02-09-2022	39.622
119092	05-09-2022	39.4762
119092	06-09-2022	39.0705
119092	07-09-2022	38.9156
119092	08-09-2022	39.0283
119092	09-09-2022	39.1988
119092	12-09-2022	38.7827
119092	13-09-2022	38.4832
119092	14-09-2022	38.7499
119092	15-09-2022	38.944
119092	16-09-2022	39.2702
119092	19-09-2022	39.7673
119092	20-09-2022	39.977
119092	21-09-2022	39.8515
119092	22-09-2022	39.9125
119092	23-09-2022	40.522
119092	26-09-2022	41.5435
119092	27-09-2022	41.735
119092	28-09-2022	41.9542
119092	29-09-2022	42.2454
119092	30-09-2022	42.2761
119092	03-10-2022	42.7343
119092	04-10-2022	43.1381
119092	05-10-2022	43.2955
119092	06-10-2022	43.1965
119092	07-10-2022	42.6431
119092	10-10-2022	42.9415
119092	11-10-2022	43.0444
119092	12-10-2022	42.7873
119092	13-10-2022	42.3849
119092	14-10-2022	42.6549
119092	17-10-2022	42.0785
119092	18-10-2022	42.2116
119092	19-10-2022	42.5487
119092	20-10-2022	42.7776
119092	21-10-2022	42.6525
119092	24-10-2022	42.2069
119092	25-10-2022	42.4478
119092	26-10-2022	42.9218
119092	27-10-2022	42.7276
119092	28-10-2022	42.9411
119092	31-10-2022	43.5667
119092	01-11-2022	43.7197
119092	02-11-2022	43.5894
119092	03-11-2022	44.0141
119092	04-11-2022	43.7513
119092	07-11-2022	43.2755
119092	08-11-2022	43.6092
119092	09-11-2022	43.4757
119092	10-11-2022	43.3768
119092	11-11-2022	43.1599
119092	14-11-2022	43.0025
119092	15-11-2022	43.5604
119092	16-11-2022	44.2266
119092	17-11-2022	44.9554
119092	18-11-2022	45.4131
119092	21-11-2022	45.6238
119092	22-11-2022	45.0744
119092	23-11-2022	45.0231
119092	24-11-2022	45.9114
119092	25-11-2022	45.7589
119092	28-11-2022	46.398
119092	29-11-2022	46.4445
119092	30-11-2022	45.3837
119092	01-12-2022	45.6644
119092	02-12-2022	46.201
119092	05-12-2022	46.2049
119092	06-12-2022	46.7342
119092	07-12-2022	46.0756
119092	08-12-2022	45.5395
119092	09-12-2022	45.6453
119092	12-12-2022	45.8615
119092	13-12-2022	46.4374
119092	14-12-2022	46.7239
119092	15-12-2022	46.2585
119092	16-12-2022	46.3694
119092	19-12-2022	46.6398
119092	20-12-2022	45.8988
119092	21-12-2022	45.9049
119092	22-12-2022	45.7928
119092	23-12-2022	45.5527
119092	26-12-2022	45.7771
119092	27-12-2022	45.3387
119092	28-12-2022	45.5292
119092	29-12-2022	45.778
119092	30-12-2022	46.2415
119092	02-01-2023	45.8092
119092	03-01-2023	45.2284
119092	04-01-2023	45.3632
119092	05-01-2023	45.2722
119092	06-01-2023	46.47
119092	09-01-2023	46.6824
119092	10-01-2023	46.7305
119092	11-01-2023	46.6834
119092	12-01-2023	46.2084
119092	13-01-2023	46.4627
119092	16-01-2023	46.4543
119092	17-01-2023	46.4461
119092	18-01-2023	46.5088
119092	19-01-2023	46.6237
119092	20-01-2023	45.9377
119092	23-01-2023	46.3019
119092	24-01-2023	45.9813
119092	25-01-2023	45.949
119092	26-01-2023	46.4971
119092	27-01-2023	47.2569
119092	30-01-2023	46.5775
119092	31-01-2023	46.614
119092	01-02-2023	46.7504
119092	02-02-2023	46.1568
119092	03-02-2023	46.5086
119092	06-02-2023	46.5804
119092	07-02-2023	46.6843
119092	08-02-2023	46.3319
119092	09-02-2023	46.5249
119092	10-02-2023	46.8943
119092	13-02-2023	46.9712
119092	14-02-2023	46.7829
119092	15-02-2023	46.6274
119092	16-02-2023	46.7422
119092	17-02-2023	46.7865
119092	20-02-2023	47.1857
119092	21-02-2023	47.0105
119092	22-02-2023	46.532
119092	23-02-2023	46.7038
119092	24-02-2023	46.5316
119092	27-02-2023	46.8785
119092	28-02-2023	46.9058
119092	01-03-2023	47.2018
119092	02-03-2023	46.8056
119092	03-03-2023	46.889
119092	06-03-2023	46.6247
119092	07-03-2023	46.1494
119092	08-03-2023	45.8239
119092	09-03-2023	45.6279
119092	10-03-2023	46.1554
119092	13-03-2023	45.9472
119092	14-03-2023	45.4583
119092	15-03-2023	45.5345
119092	16-03-2023	45.5698
119092	17-03-2023	45.3959
119092	20-03-2023	45.3547
119092	21-03-2023	45.7705
119092	22-03-2023	46.0658
119092	23-03-2023	46.3277
119092	24-03-2023	45.8702
119092	27-03-2023	47.0772
119092	28-03-2023	47.5402
119092	29-03-2023	47.7821
119092	30-03-2023	47.3184
119092	31-03-2023	47.7402
119092	03-04-2023	47.5542
119092	04-04-2023	47.4973
119092	05-04-2023	46.8226
119092	06-04-2023	46.3366
119092	07-04-2023	46.5402
119092	10-04-2023	46.9792
119092	11-04-2023	47.2882
119092	12-04-2023	47.585
119092	13-04-2023	47.5824
119092	14-04-2023	47.4365
119092	17-04-2023	47.582
119092	18-04-2023	47.9527
119092	19-04-2023	47.9795
119092	20-04-2023	48.5194
119092	21-04-2023	48.4524
119092	24-04-2023	48.0601
119092	25-04-2023	48.0805
119092	26-04-2023	48.1503
119092	27-04-2023	48.1403
119092	28-04-2023	48.7122
119092	01-05-2023	49.0847
119092	02-05-2023	48.4942
119092	03-05-2023	49.1802
119092	04-05-2023	48.0302
119092	05-05-2023	48.9753
119092	08-05-2023	48.8766
119092	09-05-2023	48.8201
119092	10-05-2023	48.8195
119092	11-05-2023	49.0109
119092	12-05-2023	49.0361
119092	15-05-2023	49.0037
119092	16-05-2023	49.5982
119092	17-05-2023	49.872
119092	18-05-2023	49.4776
119092	19-05-2023	49.8275
119092	22-05-2023	50.0842
119092	23-05-2023	49.8696
119092	24-05-2023	50.2452
119092	25-05-2023	50.2013
119092	26-05-2023	50.1291
119092	29-05-2023	50.045
119092	30-05-2023	49.01
119092	31-05-2023	48.808
119092	01-06-2023	49.1413
119092	02-06-2023	49.157
119092	05-06-2023	48.628
119092	06-06-2023	49.0688
119092	07-06-2023	48.965
119092	08-06-2023	48.4653
119092	09-06-2023	49.4429
119092	12-06-2023	49.0111
119092	13-06-2023	49.4182
119092	14-06-2023	49.1094
119092	15-06-2023	49.1936
119092	16-06-2023	48.829
119092	19-06-2023	48.3231
119092	20-06-2023	48.5712
119092	21-06-2023	48.7703
119092	22-06-2023	49.2905
119092	23-06-2023	49.301
119092	26-06-2023	50.3019
119092	27-06-2023	50.4471
119092	28-06-2023	50.726
119092	29-06-2023	50.1478
119092	30-06-2023	49.9027
119092	03-07-2023	50.1578
119092	04-07-2023	50.1464
119092	05-07-2023	50.2554
119092	06-07-2023	49.9206
119092	07-07-2023	50.0001
119092	10-07-2023	50.0782
119092	11-07-2023	49.5851
119092	12-07-2023	49.8926
119092	13-07-2023	49.1755
119092	14-07-2023	49.2809
119092	17-07-2023	50.0801
119092	18-07-2023	50.4076
119092	19-07-2023	50.7344
119092	20-07-2023	50.3604
119092	21-07-2023	51.1787
119092	24-07-2023	51.8306
119092	25-07-2023	51.473
119092	26-07-2023	51.2843
119092	27-07-2023	51.8817
119092	28-07-2023	52.7373
119092	31-07-2023	52.1793
119092	01-08-2023	51.7461
119092	02-08-2023	51.7072
119092	03-08-2023	50.7527
119092	04-08-2023	50.7875
119092	07-08-2023	51.3478
119092	08-08-2023	50.7266
119092	09-08-2023	50.8097
119092	10-08-2023	50.5758
119092	11-08-2023	51.3391
119092	14-08-2023	51.1081
119092	15-08-2023	51.8241
119092	16-08-2023	51.5783
119092	17-08-2023	51.9571
119092	18-08-2023	52.0996
119092	21-08-2023	52.0629
119092	22-08-2023	51.7279
119092	23-08-2023	51.9023
119092	24-08-2023	51.7277
119092	25-08-2023	51.4405
119092	28-08-2023	52.1399
119092	29-08-2023	52.4193
119092	30-08-2023	52.7449
119092	31-08-2023	52.5901
119092	01-09-2023	52.5311
119092	04-09-2023	52.4431
119092	05-09-2023	52.6264
119092	06-09-2023	52.9524
119092	07-09-2023	52.9656
119092	08-09-2023	52.6238
119092	11-09-2023	53.0053
119092	12-09-2023	53.0483
119092	13-09-2023	52.4055
119092	14-09-2023	51.4544
119092	15-09-2023	51.6164
119092	18-09-2023	51.2666
119092	19-09-2023	51.4884
119092	20-09-2023	51.1638
119092	21-09-2023	51.2504
119092	22-09-2023	51.106
119092	25-09-2023	51.9285
119092	26-09-2023	52.3926
119092	27-09-2023	53.0462
119092	28-09-2023	53.0848
119092	29-09-2023	53.4988
119092	02-10-2023	53.5697
119092	03-10-2023	54.2965
119092	04-10-2023	54.2898
119092	05-10-2023	53.6524
119092	06-10-2023	52.7422
119092	09-10-2023	53.5516
119092	10-10-2023	53.8058
119092	11-10-2023	54.0926
119092	12-10-2023	54.8362
119092	13-10-2023	54.0711
119092	16-10-2023	53.9282
119092	17-10-2023	53.8438
119092	18-10-2023	54.2254
119092	19-10-2023	53.923
119092	20-10-2023	53.3822
119092	23-10-2023	52.8427
119092	24-10-2023	53.4086
119092	25-10-2023	53.0874
119092	26-10-2023	52.8568
119092	27-10-2023	53.1808
119092	30-10-2023	52.8813
119092	31-10-2023	52.119
119092	01-11-2023	51.4235
119092	02-11-2023	51.4243
119092	03-11-2023	51.677
119092	06-11-2023	51.6115
119092	07-11-2023	51.8346
119092	08-11-2023	51.1289
119092	09-11-2023	50.4628
119092	10-11-2023	51.5025
119092	13-11-2023	52.0924
119092	14-11-2023	52.4739
119092	15-11-2023	52.1964
119092	16-11-2023	52.1138
119092	17-11-2023	52.1399
119092	20-11-2023	52.7751
119092	21-11-2023	52.9902
119092	22-11-2023	53.264
119092	23-11-2023	53.2128
119092	24-11-2023	53.6137
119092	27-11-2023	53.7846
119092	28-11-2023	53.8332
119092	29-11-2023	53.5092
119092	30-11-2023	53.4832
119092	01-12-2023	53.0038
119092	04-12-2023	53.0123
119092	05-12-2023	53.0813
119092	06-12-2023	51.9943
119092	07-12-2023	51.9156
119092	08-12-2023	51.4065
119092	11-12-2023	51.6597
119092	12-12-2023	51.9776
119092	13-12-2023	51.8093
119092	14-12-2023	52.0876
119092	15-12-2023	52.3869
119092	18-12-2023	52.3078
119092	19-12-2023	53.0478
119092	20-12-2023	52.7368
119092	21-12-2023	53.4532
119092	22-12-2023	53.3746
119092	25-12-2023	53.0065
119092	26-12-2023	52.8697
119092	27-12-2023	52.3866
119092	28-12-2023	52.7775
119092	29-12-2023	52.0636
119092	01-01-2024	52.7328
119092	02-01-2024	52.3263
119092	03-01-2024	52.741
119092	04-01-2024	52.7795
119092	05-01-2024	52.933
119092	08-01-2024	52.6855
119092	09-01-2024	52.8769
119092	10-01-2024	52.9672
119092	11-01-2024	52.3175
119092	12-01-2024	51.9021
119092	15-01-2024	51.6817
119092	16-01-2024	51.3652
119092	17-01-2024	51.9627
119092	18-01-2024	51.9927
119092	19-01-2024	51.6636
119092	22-01-2024	51.467
119092	23-01-2024	51.265
119092	24-01-2024	51.1613
119092	25-01-2024	50.7045
119092	26-01-2024	50.3678
119092	29-01-2024	50.7357
119092	30-01-2024	50.8449
119092	31-01-2024	50.8029
119092	01-02-2024	50.8302
119092	02-02-2024	50.836
119092	05-02-2024	50.7686
119092	06-02-2024	51.0269
119092	07-02-2024	51.2532
119092	08-02-2024	50.5737
119092	09-02-2024	50.5411
119092	12-02-2024	49.9001
119092	13-02-2024	50.2065
119092	14-02-2024	50.5736
119092	15-02-2024	50.3279
119092	16-02-2024	50.3021
119092	19-02-2024	49.3995
119092	20-02-2024	49.8509
119092	21-02-2024	50.1897
119092	22-02-2024	50.7275
119092	23-02-2024	51.4235
119092	26-02-2024	50.8976
119092	27-02-2024	51.3242
119092	28-02-2024	52.025
119092	29-02-2024	51.3703
119092	01-03-2024	51.3192
119092	04-03-2024	51.1814
119092	05-03-2024	51.5956
119092	06-03-2024	50.5438
119092	07-03-2024	51.3863
119092	08-03-2024	51.3618
119092	11-03-2024	51.8052
119092	12-03-2024	51.8044
119092	13-03-2024	52.0565
119092	14-03-2024	51.0279
119092	15-03-2024	50.8813
119092	18-03-2024	51.2896
119092	19-03-2024	51.4469
119092	20-03-2024	50.7357
119092	21-03-2024	50.7894
119092	22-03-2024	50.45
119092	25-03-2024	50.0746
119092	26-03-2024	49.433
119092	27-03-2024	49.7291
119092	28-03-2024	50.2456
119092	29-03-2024	51.2203
119092	01-04-2024	50.5848
119092	02-04-2024	50.9546
119092	03-04-2024	51.3569
119092	04-04-2024	51.121
119092	05-04-2024	50.7352
119092	08-04-2024	50.2776
119092	09-04-2024	50.0701
119092	10-04-2024	50.1856
119092	11-04-2024	50.8174
119092	12-04-2024	51.3417
119092	15-04-2024	50.6415
119092	16-04-2024	50.3164
119092	17-04-2024	50.9227
119092	18-04-2024	50.6215
119092	19-04-2024	50.6222
119092	22-04-2024	49.8923
119092	23-04-2024	50.4283
119092	24-04-2024	49.6103
119092	25-04-2024	48.922
119092	26-04-2024	49.4029
119092	29-04-2024	50.2725
119092	30-04-2024	50.1697
119092	01-05-2024	50.1749
119092	02-05-2024	50.6045
119092	03-05-2024	50.76
119092	06-05-2024	50.6193
119092	07-05-2024	50.4291
119092	08-05-2024	49.7627
119092	09-05-2024	49.8908
119092	10-05-2024	49.8761
119092	13-05-2024	49.7095
119092	14-05-2024	49.2977
119092	15-05-2024	48.9329
119092	16-05-2024	49.2259
119092	17-05-2024	49.6358
119092	20-05-2024	49.5183
119092	21-05-2024	49.3553
119092	22-05-2024	49.0104
119092	23-05-2024	49.4425
119092	24-05-2024	49.4815
119092	27-05-2024	49.6679
119092	28-05-2024	49.8509
119092	29-05-2024	49.7415
119092	30-05-2024	49.2583
119092	31-05-2024	48.8526
119092	03-06-2024	49.3664
119092	04-06-2024	49.0768
119092	05-06-2024	48.9248
119092	06-06-2024	48.4627
119092	07-06-2024	47.9705
119092	10-06-2024	47.6708
119092	11-06-2024	48.4109
119092	12-06-2024	48.7178
119092	13-06-2024	48.517
119092	14-06-2024	49.0078
119092	17-06-2024	48.9673
119092	18-06-2024	49.5813
119092	19-06-2024	50.5839
119092	20-06-2024	51.071
119092	21-06-2024	51.14
119092	24-06-2024	51.4829
119092	25-06-2024	51.5164
119092	26-06-2024	50.7151
119092	27-06-2024	50.4492
119092	28-06-2024	50.0534
119092	01-07-2024	49.7812
119092	02-07-2024	50.601
119092	03-07-2024	51.1306
119092	04-07-2024	51.3563
119092	05-07-2024	51.7522
119092	08-07-2024	50.9221
119092	09-07-2024	51.2766
119092	10-07-2024	51.73
119092	11-07-2024	50.7444
119092	12-07-2024	51.1143
119092	15-07-2024	50.5024
119092	16-07-2024	49.6582
119092	17-07-2024	50.2684
119092	18-07-2024	49.8496
119092	19-07-2024	49.5614
119092	22-07-2024	50.0217
119092	23-07-2024	49.9129
119092	24-07-2024	49.8594
119092	25-07-2024	49.7963
119092	26-07-2024	49.975
119092	29-07-2024	49.9011
119092	30-07-2024	49.9771
119092	31-07-2024	49.7813
119092	01-08-2024	49.9618
119092	02-08-2024	50.1261
119092	05-08-2024	50.9985
119092	06-08-2024	50.8535
119092	07-08-2024	50.7972
119092	08-08-2024	50.9305
119092	09-08-2024	51.3921
119092	12-08-2024	50.926
119092	13-08-2024	50.9988
119092	14-08-2024	49.909
119092	15-08-2024	49.8153
119092	16-08-2024	50.3148
119092	19-08-2024	50.0194
119092	20-08-2024	50.1233
119092	21-08-2024	49.9158
119092	22-08-2024	49.5645
119092	23-08-2024	50.0167
119092	26-08-2024	49.5834
119092	27-08-2024	49.7373
119092	28-08-2024	49.8985
119092	29-08-2024	49.5506
119092	30-08-2024	49.6443
119092	02-09-2024	49.262
119092	03-09-2024	49.5148
119092	04-09-2024	48.9691
119092	05-09-2024	48.8479
119092	06-09-2024	48.7643
119092	09-09-2024	49.2707
119092	10-09-2024	49.357
119092	11-09-2024	49.8002
119092	12-09-2024	50.0702
119092	13-09-2024	50.3389
119092	16-09-2024	50.2176
119092	17-09-2024	50.6979
119092	18-09-2024	50.565
119092	19-09-2024	49.8252
119092	20-09-2024	49.7565
119092	23-09-2024	49.9817
119092	24-09-2024	49.3039
119092	25-09-2024	48.9458
119092	26-09-2024	48.4425
119092	27-09-2024	48.8049
119092	30-09-2024	49.5558
119092	01-10-2024	49.4898
119092	02-10-2024	49.748
119092	03-10-2024	49.9961
119092	04-10-2024	50.712
119092	07-10-2024	50.447
119092	08-10-2024	50.3753
119092	09-10-2024	50.25
119092	10-10-2024	50.3094
119092	11-10-2024	51.4594
119092	14-10-2024	51.5
119092	15-10-2024	51.1396
119092	16-10-2024	50.6477
119092	17-10-2024	51.2367
119092	18-10-2024	50.8762
119092	21-10-2024	51.2012
119092	22-10-2024	50.9215
119092	23-10-2024	50.3818
119092	24-10-2024	50.6775
119092	25-10-2024	50.4224
119092	28-10-2024	50.6381
119092	29-10-2024	50.8878
119092	30-10-2024	51.1599
119092	31-10-2024	51.0654
119092	01-11-2024	51.4019
119092	04-11-2024	51.0117
119092	05-11-2024	49.9452
119092	06-11-2024	50.2835
119092	07-11-2024	50.383
119092	08-11-2024	50.1385
119092	11-11-2024	49.5177
119092	12-11-2024	48.6614
119092	13-11-2024	48.7087
119092	14-11-2024	49.4476
119092	15-11-2024	49.4127
119092	18-11-2024	49.2809
119092	19-11-2024	49.2958
119092	20-11-2024	50.2783
119092	21-11-2024	50.6389
119092	22-11-2024	50.2496
119092	25-11-2024	50.288
119092	26-11-2024	50.4617
119092	27-11-2024	50.0196
119092	28-11-2024	50.3815
119092	29-11-2024	50.0453
119092	02-12-2024	49.4083
119092	03-12-2024	49.467
119092	04-12-2024	49.4567
119092	05-12-2024	49.4818
119092	06-12-2024	49.1746
119092	09-12-2024	48.9295
119092	10-12-2024	49.4443
119092	11-12-2024	49.6627
119092	12-12-2024	49.2708
119092	13-12-2024	48.4554
119092	16-12-2024	48.091
119092	17-12-2024	48.1826
119092	18-12-2024	47.9396
119092	19-12-2024	47.6651
119092	20-12-2024	47.4425
119092	23-12-2024	47.4366
119092	24-12-2024	47.7906
119092	25-12-2024	47.8151
119092	26-12-2024	47.8659
119092	27-12-2024	47.7957
119092	30-12-2024	47.6102
119092	31-12-2024	48.012
119092	01-01-2025	48.3523
119092	02-01-2025	49.2578
119092	03-01-2025	49.5493
119092	06-01-2025	49.3574
119092	07-01-2025	48.9905
119092	08-01-2025	49.4294
119092	09-01-2025	49.1007
119092	10-01-2025	49.4781
119092	13-01-2025	49.173
119092	14-01-2025	49.3501
119092	15-01-2025	48.9163
119092	16-01-2025	49.2793
119092	17-01-2025	48.7712
119092	20-01-2025	48.914
119092	21-01-2025	48.8539
119092	22-01-2025	48.923
119092	23-01-2025	48.7777
119092	24-01-2025	48.6227
119092	27-01-2025	48.7143
119092	28-01-2025	48.3105
119092	29-01-2025	47.9077
119092	30-01-2025	47.7811
119092	31-01-2025	47.6384
119092	03-02-2025	47.2423
119092	04-02-2025	47.6535
119092	05-02-2025	47.5376
119092	06-02-2025	47.4672
119092	07-02-2025	46.9389
119092	10-02-2025	47.829
119092	11-02-2025	48.8891
119092	12-02-2025	48.5788
119092	13-02-2025	49.1323
119092	14-02-2025	49.1178
119092	17-02-2025	49.8432
119092	18-02-2025	50.017
119092	19-02-2025	50.0869
119092	20-02-2025	49.0202
119092	21-02-2025	48.667
119092	24-02-2025	48.7009
119092	25-02-2025	48.8115
119092	26-02-2025	48.3162
119092	27-02-2025	48.0315
119092	28-02-2025	48.2914
119092	03-03-2025	47.7305
119092	04-03-2025	47.8115
119092	05-03-2025	48.3612
119092	06-03-2025	48.551
119092	07-03-2025	48.72
119092	10-03-2025	47.8843
119092	11-03-2025	47.563
119092	12-03-2025	48.4575
119092	13-03-2025	48.227
119092	14-03-2025	48.793
119092	17-03-2025	48.5559
119092	18-03-2025	48.4621
119092	19-03-2025	48.7081
119092	20-03-2025	48.7765
119092	21-03-2025	48.9661
119092	24-03-2025	48.6391
119092	25-03-2025	48.179
119092	26-03-2025	47.8287
119092	27-03-2025	47.6292
119092	28-03-2025	47.5576
119092	31-03-2025	48.0194
119092	01-04-2025	48.0812
119092	02-04-2025	48.312
119092	03-04-2025	48.3973
119092	04-04-2025	47.9483
119092	07-04-2025	47.9804
119092	08-04-2025	48.0605
119092	09-04-2025	48.4087
119092	10-04-2025	47.9793
119092	11-04-2025	47.148
119092	14-04-2025	47.2457
119092	15-04-2025	47.4178
119092	16-04-2025	47.3673
119092	17-04-2025	47.4035
119092	18-04-2025	47.7969
119092	21-04-2025	47.6285
119092	22-04-2025	47.5361
119092	23-04-2025	47.5938
119092	24-04-2025	47.1088
119092	25-04-2025	47.07
119092	28-04-2025	47.0679
119092	29-04-2025	47.777
119092	30-04-2025	47.6761
119092	01-05-2025	47.7849
119092	02-05-2025	48.1985
119092	05-05-2025	47.8685
119092	06-05-2025	48.4778
119092	07-05-2025	49.2632
119092	08-05-2025	49.2761
119092	09-05-2025	49.0675
119092	12-05-2025	49.8024
119092	13-05-2025	50.179
119092	14-05-2025	50.2412
119092	15-05-2025	50.9036
119092	16-05-2025	51.5267
119092	19-05-2025	51.4006
119092	20-05-2025	51.5401
119092	21-05-2025	51.8297
119092	22-05-2025	51.8696
119092	23-05-2025	51.2636
119092	26-05-2025	50.8674
119092	27-05-2025	50.2877
119092	28-05-2025	50.5328
119092	29-05-2025	50.0336
119092	30-05-2025	50.1444
119092	02-06-2025	50.9874
119092	03-06-2025	51.6601
119092	04-06-2025	50.856
119092	05-06-2025	50.3116
119092	06-06-2025	49.994
119092	09-06-2025	49.5068
119092	10-06-2025	48.8151
119092	11-06-2025	48.8357
119092	12-06-2025	49.1656
119092	13-06-2025	49.6066
119092	16-06-2025	49.425
119092	17-06-2025	49.3321
119092	18-06-2025	49.5126
119092	19-06-2025	49.4908
119092	20-06-2025	49.8715
119092	23-06-2025	50.087
119092	24-06-2025	49.9468
119092	25-06-2025	49.161
119092	26-06-2025	49.841
119092	27-06-2025	49.5659
119092	30-06-2025	49.7481
119092	01-07-2025	48.9395
119092	02-07-2025	48.9599
119092	03-07-2025	49.0285
119092	04-07-2025	49.1181
119092	07-07-2025	50.4671
119092	08-07-2025	50.2129
119092	09-07-2025	50.6037
119092	10-07-2025	50.864
119092	11-07-2025	50.5866
119092	14-07-2025	50.9736
119092	15-07-2025	50.9261
119092	16-07-2025	51.3472
119092	17-07-2025	52.2698
119092	18-07-2025	52.3664
119092	21-07-2025	52.2637
119092	22-07-2025	52.7778
119092	23-07-2025	53.4595
119092	24-07-2025	53.0721
119092	25-07-2025	52.8878
119092	28-07-2025	53.2312
119092	29-07-2025	53.1967
119092	30-07-2025	52.7781
119092	31-07-2025	53.0577
119092	01-08-2025	53.4004
119092	04-08-2025	53.2706
119092	05-08-2025	53.3269
119092	06-08-2025	53.0838
119092	07-08-2025	52.6007
119092	08-08-2025	52.3976
119092	11-08-2025	52.4589
119092	12-08-2025	51.8076
119092	13-08-2025	51.6408
119092	14-08-2025	51.7075
119092	15-08-2025	52.2821
119092	18-08-2025	52.1651
119092	19-08-2025	51.6217
119092	20-08-2025	51.5529
119092	21-08-2025	51.3224
119092	22-08-2025	51.5996
119092	25-08-2025	51.4726
119092	26-08-2025	50.2827
119092	27-08-2025	51.9735
119092	28-08-2025	52.0656
119092	29-08-2025	52.1335
119092	01-09-2025	51.4561
119092	02-09-2025	50.822
119092	03-09-2025	50.807
119092	04-09-2025	50.9841
119092	05-09-2025	51.3273
119092	08-09-2025	51.4614
119092	09-09-2025	50.9523
119092	10-09-2025	49.8649
119092	11-09-2025	49.8466
119092	12-09-2025	49.638
119092	15-09-2025	49.1137
119092	16-09-2025	49.4992
119092	17-09-2025	48.8413
119092	18-09-2025	49.1331
119092	19-09-2025	48.5509
119092	22-09-2025	48.6335
119092	23-09-2025	49.061
119092	24-09-2025	48.9402
119092	25-09-2025	49.7007
119092	26-09-2025	50.5746
119092	29-09-2025	50.7067
119092	30-09-2025	50.9756
119092	01-10-2025	51.4813
119092	02-10-2025	51.7557
119092	03-10-2025	51.9825
119092	06-10-2025	51.7695
119092	07-10-2025	51.0311
119092	08-10-2025	50.4354
119092	09-10-2025	51.5328
119092	10-10-2025	51.7062
119092	13-10-2025	51.621
119092	14-10-2025	52.2262
119092	15-10-2025	51.909
119092	16-10-2025	52.2035
119092	17-10-2025	52.266
119092	20-10-2025	52.5056
119092	21-10-2025	52.377
119092	22-10-2025	51.9601
119092	23-10-2025	51.611
119092	24-10-2025	51.2819
119092	27-10-2025	51.307
119092	28-10-2025	50.6338
119092	29-10-2025	50.1057
119092	30-10-2025	50.1915
119092	31-10-2025	50.1609
119092	03-11-2025	50.271
119092	04-11-2025	50.277
119092	05-11-2025	51.4329
119092	06-11-2025	51.517
119092	07-11-2025	51.3716
119092	10-11-2025	51.4439
119092	11-11-2025	51.9355
119092	12-11-2025	51.9396
119092	13-11-2025	52.2812
119092	14-11-2025	52.4912
119092	17-11-2025	52.3839
119092	18-11-2025	52.4622
119092	19-11-2025	53.2347
119092	20-11-2025	53.3765
119092	21-11-2025	52.9416
119092	24-11-2025	52.8199
119092	25-11-2025	51.8709
119092	26-11-2025	51.9606
119092	27-11-2025	52.5925
119092	28-11-2025	52.0008
119092	01-12-2025	52.0963
119092	02-12-2025	52.5782
119092	03-12-2025	53.114
119092	04-12-2025	53.7446
119092	05-12-2025	52.8936
119092	08-12-2025	53.1571
119092	09-12-2025	52.483
119092	10-12-2025	52.0498
119092	11-12-2025	52.4551
119092	12-12-2025	52.5554
119092	15-12-2025	52.9204
119092	16-12-2025	52.5157
119092	17-12-2025	53.2301
119092	18-12-2025	53.5818
119092	19-12-2025	54.0316
119092	22-12-2025	53.5469
119092	23-12-2025	54.1309
119092	24-12-2025	54.008
119092	25-12-2025	53.7454
119092	26-12-2025	54.0705
